Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Callum Mcnally,1367.0,1474.19781,1484.44538,1809.76955,1629.0,1629.0
Willie Paterson,1131.0,1188.68381,1196.17895,1394.7752799999998,1495.48092,2356.66512
Gillian Renwick,2165.0,1629.0,1629.0,1629.0,1629.0,1629.0
Carolynn Scrimgeour,468.0,744.0405499999999,752.02111,0.0,0.0,0.0
Sandra Thornton,1325.0,1331.43682,1344.43682,1360.8930799999998,1377.44344,0.0
James Raymond Watson,59.0,62.71355,0.0,0.0,0.0,0.0
