Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Joe Cullinane,1714.0,1111.0,1111.0,1111.0,1111.0,1111.0
Scott Davidson,1225.0,1225.0,1111.0,1111.0,1111.0,1111.0
Sheila Gibson,714.0,750.2354000000001,855.48626,886.10081,944.1881700000001,0.0
John Glover,867.0,904.9944000000002,905.4597,937.3606,1029.9191700000001,1295.3962000000001
Ruby Kirkwood,191.0,226.88359999999997,228.65174,278.12049,0.0,0.0
Donald Reid,842.0,1297.2292,1297.2292,1111.0,1111.0,1111.0
