Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Iain Howie,901.0,1033.99338,941.0,941.0,941.0,941.0
David James,1346.0,941.0,941.0,941.0,941.0,941.0
Lucy Mckie,264.0,307.02727000000004,316.8695,354.49983,0.0,0.0
George Prentice,365.0,451.65631999999994,496.45458,522.1452400000001,628.89829,0.0
Paul John Taylorson,129.0,147.65518,155.768,0.0,0.0,0.0
John Lachlan Young,756.0,761.7169100000001,772.22997,837.81021,928.2783199999999,1099.88415
