Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Graham Barton,1501.0,1501.0,1066.0,1066.0,1066.0
Graham Boyd,574.0,776.8765,799.7707,879.8124,1288.94365
Barry Douglas,2053.0,1066.0,1066.0,1066.0,1066.0
Trevor Grant,74.0,209.09075000000004,218.07455000000004,0.0,0.0
Jon Herd,645.0,796.43625,798.17505,854.1173500000001,0.0
Neal Ingram,481.0,616.0907500000001,983.5571500000001,1000.90105,1030.1711
