Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Joseph Beekman,826.0,832.3073499999999,860.28966,967.2896599999999,0.0
Joanne Katy Keltie,728.0,924.78932,1038.06129,1059.14255,1134.20612
Greg Lennon,1365.0,1119.0,1119.0,1119.0,1119.0
Patrick Pearse Mcaleer,203.0,219.39911,0.0,0.0,0.0
Michael Mcpake,929.0,940.3532299999998,972.7949099999998,1111.33554,1881.39911
Norma Raeside,421.0,424.42399,436.6042,0.0,0.0
