Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Charlie Cefferty,981.0,1023.0,1079.0,1071.0,1071.0
Thomas Cochrane,695.0,700.0,1062.0,1063.43013,1136.5709200000001
Francis Fallan,983.0,988.0,1022.0,1023.4078999999999,0.0
Malcolm Mcmillan,529.0,543.0,0.0,0.0,0.0
Jim Robertson,982.0,1000.0,1046.0,1048.26746,1843.16407
Sandy Thornton,111.0,0.0,0.0,0.0,0.0
