Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Dominic Ashmole,792.0,829.3351499999999,905.30498,926.75414,947.2527399999999
Drummond Begg,1100.0,1107.83351,1257.57429,1208.0,1208.0
Julia Reid,312.0,316.44356999999997,0.0,0.0,0.0
Eric Small,893.0,894.32849,915.42011,926.5599500000001,1338.47308
John Smith,466.0,466.36648,472.41229000000004,476.23963000000003,0.0
Viv Thomson,1266.0,1208.0,1208.0,1208.0,1208.0
