Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Billy Buchanan,1134.0,1225.90496,1271.58448,1394.89896,1400.54209,1902.46633
Tom Coleman,1898.0,1408.0,1408.0,1408.0,1408.0,1408.0
Linda Gow,884.0,963.5132799999998,992.12752,1110.30256,1115.9573599999999,0.0
David Grant,1368.0,1389.4272799999999,1404.20176,1427.07416,1408.0,1408.0
Janine Danielle Rennie,128.0,153.29968,0.0,0.0,0.0,0.0
David George Robertson,216.0,384.57848,417.19568,0.0,0.0,0.0
