Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Pamela Barnes,941.0,987.7054099999999,992.18151,0.0,0.0
Tom Conn,1391.0,1405.61627,1412.94954,1732.5189599999999,1788.4810200000002
Chris Horne,1411.0,1412.7139599999998,1444.95201,1483.80899,1507.65723
Pauline Orr,1869.0,1780.0,1780.0,1780.0,1780.0
Sally Pattle,1447.0,1457.0933200000002,1466.23615,1900.94764,1780.0
Rik Smith,58.0,59.33307999999998,0.0,0.0,0.0
