Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
David Barrett,227.0,276.44306,289.85666000000003,313.35844000000003,0.0,0.0
Ludovic Broun-Lindsay,908.0,961.70972,971.8185199999998,1004.0250599999999,1076.11358,1483.29364
Oluf George Marshall,73.0,86.05096,90.00376000000001,0.0,0.0,0.0
John Mcmillan,1522.0,1140.0,1140.0,1140.0,1140.0,1140.0
Kelvin Logan Pate,610.0,723.1919800000001,743.9279800000002,755.9035200000001,867.6516200000001,0.0
Tom Trotter,1219.0,1219.0,1140.0,1140.0,1140.0,1140.0
