Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Jesper Bach,284.0,662.7558799999999,682.89978,751.4184399999999,0.0,0.0
Catherine Brown,1048.0,1061.87266,1076.91892,1091.22192,1119.0657999999999,0.0
Eamonn Gallagher,87.0,150.55614000000003,154.58492000000004,0.0,0.0,0.0
Gordan Low,2241.0,1518.0,1518.0,1518.0,1518.0,1518.0
Alan Moir,1654.0,1654.0,1518.0,1518.0,1518.0,1518.0
Ben Rose,756.0,865.6908,918.8871399999999,938.2502199999999,1235.7292400000001,1962.70786
