Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Scott Campbell,324.0,338.2031599999999,363.2125,371.1986,403.67686000000003
Jean Jones,1544.0,899.0,899.0,899.0,899.0
Heather Mcvey,724.0,1290.0376999999999,899.0,899.0,899.0
Wullie O'Neill,98.0,108.86124000000001,172.73520000000002,185.38656000000003,0.0
David Paterson,132.0,135.34192000000002,152.99579999999997,0.0,0.0
Alan Stevenson,771.0,789.7983,842.4491399999999,876.9398000000001,928.26796
