Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Neil Benny,2076.0,1313.0,1313.0,1313.0,1313.0,1313.0
Scott Farmer,1096.0,1116.5816799999998,1156.5816799999998,1193.19722,1213.0512600000002,1944.52078
Morag Fulton,671.0,676.5129499999999,755.2480099999999,786.45319,805.30651,0.0
Kevin Ralston,251.0,287.01794,0.0,0.0,0.0,0.0
Christine Simpson,936.0,1151.37258,1210.7829399999998,1456.01604,1313.0,1313.0
Robert Skilleter,221.0,411.38053999999994,480.85963,0.0,0.0,0.0
