Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Billy Adams,266.0,338.89016000000004,0.0,0.0,0.0,0.0
Frank Brown,1181.0,895.0,895.0,895.0,895.0,895.0
Sandy Cooper,532.0,605.8588000000001,767.1828,932.4615200000001,895.0,895.0
Paula Coy,634.0,639.32752,671.53832,713.71776,719.52306,1278.98999
Patsy Gowans,537.0,539.66376,556.6324000000001,630.35888,633.75716,0.0
Nick Taylor,429.0,477.18984000000006,535.89888,0.0,0.0,0.0
