Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
James Anderson,124.0,128.58643,137.49254,0.0,0.0,0.0
Alex Gallagher,1144.0,1167.4717299999995,1197.2093,1281.86319,1245.0,1245.0
Alan Hill,1705.0,1245.0,1245.0,1245.0,1245.0,1245.0
Tom Marshall,1143.0,1161.3457199999998,1173.66341,1176.70023,1182.6480000000001,1599.72625
Alex Mclean,1090.0,1441.8061599999996,1245.0,1245.0,1245.0,1245.0
Ian Murdoch,1017.0,1050.4539599999998,1103.46902,1126.9065500000002,1137.74288,0.0
