Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Andrew Burns,1728.0,1734.0,1851.0,1905.8413,1859.0
Gavin Corbett,1789.0,1801.0,2004.0,1859.0,1859.0
David Key,1750.0,1755.0,1811.0,1848.4773,1860.81792
Jim Lowrie,546.0,561.0,0.0,0.0,0.0
Will Searle,1572.0,1578.0,1714.0,1730.56815,1738.09845
Tom Strode,49.0,0.0,0.0,0.0,0.0
