Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Michael Breslin,663.0,663.0,592.0,592.0,592.0
William Green,94.0,106.85685999999998,111.03298000000001,0.0,0.0
Jimmy Mcqueen,432.0,527.4740899999999,544.82105,590.7605100000001,638.02088
Tony Miles,105.0,128.09472999999997,137.30361,160.11282999999997,0.0
Mick Rice,296.0,315.52338,327.62341999999995,340.71837,384.35953000000006
Dick Walsh,777.0,592.0,592.0,592.0,592.0
