Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Robin Currie,474.0,515.6905399999998,580.0993000000001,583.8305,670.63132,987.57394
Jane B Kelly,122.0,140.6553,0.0,0.0,0.0,0.0
John Mcalpine,680.0,705.3063199999999,739.52404,723.0,723.0,723.0
Dougie Mcfadzean,863.0,723.0,723.0,723.0,723.0,723.0
Alec Mcneilly,276.0,277.29776,284.29776000000004,286.33794,0.0,0.0
Alastair John Redman,474.0,492.97973999999994,502.46639999999996,505.48943999999995,623.29952,0.0
