Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Alex Gallagher,1160.0,1461.6222399999997,1451.0,1451.0,1451.0,1451.0
Alan Hill,1406.0,1450.1398400000007,1451.6500800000008,1451.0,1451.0,1451.0
Tom Marshall,2686.0,1451.0,1451.0,1451.0,1451.0,1451.0
Johnny Mccloskey,124.0,239.86708,241.43804,241.46384,0.0,0.0
Grace Mclean,1075.0,1091.09265,1091.68507,1092.19023,1112.6704,0.0
Ian Murdoch,801.0,1110.89846,1113.6823200000001,1113.719,1272.7939999999999,1767.02119
