Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Billy Buchanan,1423.0,1411.0,1411.0,1411.0,1411.0,1411.0
Bryan Deakin,1212.0,1214.2592399999999,1276.529,1988.1865400000002,1411.0,1411.0
David Grant,1038.0,1040.5121399999998,1056.57115,1064.58801,1084.67971,0.0
Jim Muir,700.0,700.9441599999998,797.0706099999996,0.0,0.0,0.0
Jack Redmond,993.0,996.3804299999998,1072.64176,1111.78507,1327.53903,1942.14922
David Robertson,277.0,277.94416,0.0,0.0,0.0,0.0
