Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Andrew Boyd,566.0,587.8637699999999,588.5974699999999,618.0030099999999,621.15023,0.0
Bill Duff,815.0,815.0,789.0,789.0,789.0,789.0
David May,642.0,678.1725200000001,679.99082,759.70056,768.08992,1135.2486
Ina Paton,300.0,308.35631,309.12191000000007,0.0,0.0,0.0
Mark Salmond,891.0,789.0,789.0,789.0,789.0,789.0
Paul Michael Valentine,726.0,743.05603,764.14193,823.01284,789.0,789.0
