Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Alistair Geddes,1027.0,866.0,866.0,866.0,866.0,866.0
Jim Mccolm,993.0,993.0,866.0,866.0,866.0,866.0
Heather Meldrum,471.0,495.45456,523.33458,530.6712200000001,612.43055,0.0
Graham Nicol,644.0,665.63288,699.26795,776.23005,819.65812,948.27676
Doug Snell,227.0,301.93128,318.68487000000005,324.20714,0.0,0.0
Sheila Stewart,100.0,106.89744,120.198,0.0,0.0,0.0
