Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Stuart Borrowman,2343.0,1302.0,1302.0,1302.0,1302.0,1302.0
Ian Burgess,723.0,1016.238,1017.1300800000001,1034.9941,1056.9445799999999,0.0
Sarah King,1322.0,1322.0,1302.0,1302.0,1302.0,1302.0
Andrew Mcguire,707.0,1012.2340999999999,1016.34674,1056.08294,1131.29684,1588.7159
Chris Smillie,47.0,116.75509999999998,117.87398,0.0,0.0,0.0
Paula Ryans Stokes,62.0,149.08279999999996,156.88472,189.34268,0.0,0.0
