Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Ian Cochrane,1399.0,1399.0,1125.0,1125.0,1125.0
Hugh Hunter,1296.0,1296.0,1296.0,1125.0,1125.0
Allan Macbain,128.0,185.78267,193.61667,199.42203,0.0
Helen Moonie,1458.0,1125.0,1125.0,1125.0,1125.0
Margaret Toner,892.0,933.1102,941.14005,1089.30867,1154.91992
John Wallace,448.0,513.77632,754.47597,760.54521,806.2602899999999
