Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Ian Cochrane,1498.0,1498.0,1345.0,1345.0,1345.0,1345.0
Hugh Hunter,2008.0,1345.0,1345.0,1345.0,1345.0,1345.0
Alasdair John Malcolm,611.0,649.6298899999999,656.98325,726.52733,0.0,0.0
Helen Moonie,895.0,932.30921,942.31795,1000.40112,1255.70377,1615.06308
Margaret Toner,1098.0,1641.1296499999999,1641.1296499999999,1345.0,1345.0,1345.0
John Wallace,612.0,618.6034,742.5892200000001,749.43037,897.05323,0.0
