Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
David Crichton,1261.0,1150.0,1150.0,1150.0,1150.0,1150.0
Lindsey Evans,626.0,721.5016999999998,737.11784,767.19992,1001.12859,0.0
Paul Kelly,1105.0,1109.48902,1363.75308,1150.0,1150.0,1150.0
Megan Mccann,363.0,364.49634,0.0,0.0,0.0,0.0
Gordon Thomas Miller,372.0,377.9853599999999,401.42545999999993,445.38755999999995,0.0,0.0
Lorraine Nolan,869.0,869.1760400000001,896.26406,942.9971800000001,1003.4424200000001,1271.15189
