Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Craig Fotheringham,1171.0,1089.0,1089.0,1089.0,1089.0
Sheila Hands,1160.0,1160.0,1089.0,1089.0,1089.0
Rob Murray,1126.0,1126.0,1126.0,1089.0,1089.0
Liz Petrie,235.0,266.64904,269.83144,270.61984000000007,0.0
Sandy Ritchie,789.0,796.98228,855.48948,887.71533,933.99411
Margaret Thomson,960.0,970.3629599999999,973.7289599999999,975.6342599999998,1098.09935
