Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
John Cooke,1210.0,1239.99064,1251.80541,1371.96307,1396.44947
Martin Greig,1592.0,1592.0,1502.0,1502.0,1502.0
Claire Imrie,1326.0,1380.55194,1395.4193300000002,1448.0240099999999,2614.1967
John Mcleod,441.0,470.21502000000004,481.18184,0.0,0.0
Steve Robertson,1214.0,1251.4882999999995,1273.8741799999998,1345.49507,0.0
Jennifer Stewart,1725.0,1502.0,1502.0,1502.0,1502.0
