Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Ken Brown,425.0,455.74652000000003,466.89878000000004,571.60924,0.0
Jim Garry,329.0,333.07862000000006,336.50666,0.0,0.0
Andrew Hardie,1517.0,1449.0,1449.0,1449.0,1449.0
Debbi Mccall,1212.0,1214.5099200000002,1217.8711800000003,1336.3612,1472.8082800000002
Adam Montgomery,1482.0,1482.0,1449.0,1449.0,1449.0
Joe Wallace,828.0,829.65834,832.8415200000002,886.1315000000001,939.9859799999999
