Candidate,Round 1,Round 2,Round 3,Round 4
Andy Brown,536.0,536.0593999999999,542.06105,0.0
Yi-Pei Chou Turvey,1040.0,1040.1386,1049.1386,1340.1633499999998
Graeme Craib,35.0,35.014849999999996,0.0,0.0
Harriet Cross,852.0,853.6747499999999,864.6846499999999,923.70445
Eileen Durno,1158.0,1158.0363000000002,1161.0363000000002,1264.0396
Ann Ross,1211.0,1209.0,1209.0,1209.0
