Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Gary Airnes,346.0,368.43304,427.0508,442.43128,0.0
Callum Campbell,1262.0,1262.0,1095.0,1095.0,1095.0
Graham Houston,1494.0,1095.0,1095.0,1095.0,1095.0
Mike Robbins,1165.0,1165.0,1165.0,1095.0,1095.0
Mark Ruskell,910.0,951.12724,981.0315599999999,1006.0849199999999,1251.01614
Ian Smith,294.0,604.05666,615.8331400000001,624.42458,683.9250000000001
