Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Henry Anderson,882.0,899.8398,905.35036,972.91326,1312.13153
Kathleen Baird,1724.0,1025.0,1025.0,1025.0,1025.0
Linda Mary Buchan,214.0,232.24525000000003,254.07361000000003,0.0,0.0
Peter Glennie,330.0,332.4327,335.47510000000005,379.60368000000005,0.0
David Illingworth,717.0,1324.3640999999998,1025.0,1025.0,1025.0
Chris Rennie,230.0,253.5161,344.10409999999996,435.66247999999996,445.70329
