Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
John Bell,311.0,333.4685999999999,373.65592999999996,375.74279,0.0,0.0
Drew Filson,1077.0,967.0,967.0,967.0,967.0,967.0
Samantha Hainey,644.0,651.65975,681.5789199999999,682.68238,780.11799,0.0
Murray Hendrie,137.0,146.70235000000002,0.0,0.0,0.0,0.0
Jennifer Hogg,803.0,817.09394,826.5024599999999,827.59592,927.2749,1074.11631
Elaine Stewart,894.0,929.2348499999998,974.09449,967.0,967.0,967.0
