Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Michelle Ballantyne,799.0,832.0,823.0,823.0,823.0
Leven Brown,299.0,340.0,341.70798,0.0,0.0
Vicky Davidson,649.0,708.0,710.83222,821.3511,1042.63216
Gordon Edgar,597.0,673.0,674.0701899999999,762.35125,983.5134
Kenneth Gunn,671.0,696.0,696.83237,744.91885,0.0
Gordon Harrison,276.0,0.0,0.0,0.0,0.0
