Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Willie Archibald,780.0,782.0579800000002,833.36907,839.5658000000001,934.2931100000001
Catriona Judith Steel Bhatia,919.0,897.0,897.0,897.0,897.0
Nathaniel Buckingham,885.0,887.4408599999999,978.6083699999999,897.0,897.0
Nancy Norman,334.0,347.9990499999999,415.54944,449.36636,548.86394
David Pye,333.0,334.41186999999996,0.0,0.0,0.0
Julia Reid,336.0,337.17256999999995,389.34007999999994,393.10058999999995,0.0
