Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Ross Alexander Cassie,707.0,740.12675,759.2185799999999,795.169,804.34287,1164.6523
Mark Findlater,1535.0,857.0,857.0,857.0,857.0,857.0
Sandy Leslie,143.0,278.15713999999997,354.95882,0.0,0.0,0.0
Hamish Partridge,513.0,720.5943,758.72838,911.81568,857.0,857.0
Ray Stephen,136.0,200.92843000000002,0.0,0.0,0.0,0.0
Ricky Taylor,393.0,405.80901,419.57577,437.55098,443.38673,0.0
