Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Robert Brown,1181.0,1185.25304,1213.37118,1195.0,1195.0
Michael Haigh,130.0,130.66946000000002,0.0,0.0,0.0
Anne Higgins,1141.0,1143.40218,1151.40218,1156.16971,1198.71475
Gerard Killen,851.0,887.7415399999999,914.17472,918.0777,971.54465
Brian Mckenna,1244.0,1195.0,1195.0,1195.0,1195.0
Richard Tawse,232.0,232.51194,268.55132000000003,272.09467,0.0
