Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Peter John Argyle,846.0,908.0,950.0,1063.88755,1090.5409100000002,0.0
Geva Blackett,1098.0,1127.0,1173.0,1272.22195,1211.0,1211.0
Sarah Brown,1029.0,1040.0,1571.0,1211.0,1211.0,1211.0
Anouk Kloppert,1049.0,1091.0,1098.0,1104.4162000000001,1117.9188199999999,1458.90701
John Lawson,179.0,0.0,0.0,0.0,0.0,0.0
Claudia Leith,640.0,653.0,0.0,0.0,0.0,0.0
