Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Linda Holland,1085.0,1085.0,930.0,930.0,930.0,930.0
Claire Leitch,1301.0,930.0,930.0,930.0,930.0,930.0
William Lennox,542.0,863.37532,869.80357,981.78913,930.0,930.0
Stephen Mccarron,432.0,444.54704,565.6838399999999,691.5368599999999,706.18886,0.0
David Shaw,507.0,522.9689599999999,532.6827599999999,0.0,0.0,0.0
Alyson Simmons,779.0,781.8516000000001,786.2799500000002,912.13592,914.3120299999999,1112.84728
