Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Anne Margaret Allan,1012.0,1012.0,920.0,920.0,920.0,920.0
Dianne Beagrie,1899.0,920.0,920.0,920.0,920.0,920.0
Alan S Buchan,587.0,854.56007,860.6503700000001,925.46358,920.0,920.0
Alistair Massey,105.0,227.69614,229.60504,0.0,0.0,0.0
Fiona Mcrae,549.0,593.3355799999999,666.9645800000001,689.30386,689.69415,0.0
Iain Sutherland,443.0,658.49154,660.9458399999999,727.8234500000001,731.23468,971.7335700000001
