Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Rose-Ann Cuninghame,873.0,886.0,907.0,941.09175,943.36215,0.0
Greg Foster,68.0,0.0,0.0,0.0,0.0,0.0
Ellen Freel,810.0,827.0,858.0,959.85175,965.30335,1394.30305
Eòghann MacColl,947.0,957.0,1327.0,1046.0,1046.0,1046.0
John Mackay,461.0,465.0,0.0,0.0,0.0,0.0
John Mcghee,1021.0,1032.0,1060.0,1060.0,1046.0,1046.0
