Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Harry Curran,1208.0,967.0,967.0,967.0,967.0
John Devlin,471.0,483.369,508.24761000000007,567.5914700000001,588.95055
Owen Gallagher,437.0,444.581,453.62182000000007,473.48585,0.0
Robert Hargrave,164.0,166.5935,174.49934000000002,0.0,0.0
Marina Lyle,666.0,673.5809999999999,690.29762,708.76265,1106.11197
Harry Mcguigan,919.0,1110.52,967.0,967.0,967.0
