Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Erin Crawley,315.0,354.8700399999999,0.0,0.0,0.0
Duncan Cumming,2338.0,1759.0,1759.0,1759.0,1759.0
Eunis Jassemi-Zargani,379.0,411.19319999999993,469.39364,0.0,0.0
Ian Mackay,1277.0,1343.1198800000009,1495.5018800000003,1588.21648,0.0
Sheila Mechan,1462.0,1634.85272,1650.08148,1693.0437200000001,1780.24416
Rosie O'Neil,1264.0,1449.2347200000004,1538.1214400000001,1716.43736,2415.38292
