Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Ian George Brown,753.0,753.0,630.0,630.0,630.0,630.0
Jimmy Gray,1152.0,630.0,630.0,630.0,630.0,630.0
Ken Macleod,200.0,349.07648,373.57748000000004,400.63138000000004,495.81002,636.89818
Peter Saggers,177.0,213.70272,219.09294,235.84856000000002,0.0,0.0
Anne Katherine Thomas,145.0,272.32672,304.5047,332.8623,367.22292000000004,0.0
Clark Walls,91.0,120.90592,128.74624,0.0,0.0,0.0
