Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Iain Campbell,895.0,903.7296,914.1660800000001,1435.5667200000003,1071.0,1071.0
Brian Connolly,756.0,857.4815999999998,892.5923200000001,920.90176,1043.37511,1402.25912
William James Grant,1370.0,1071.0,1071.0,1071.0,1071.0,1071.0
Laura Mcewan,623.0,629.1107199999999,635.5472,0.0,0.0,0.0
Stephen Ralph,106.0,130.44288,0.0,0.0,0.0,0.0
Nicola Saxton,532.0,598.12672,651.6217599999999,690.71296,752.8339,0.0
