Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Lorna Binnie,1843.0,1527.0,1527.0,1527.0,1527.0
Sarah Patrick,1744.0,1744.0,1527.0,1527.0,1527.0
Emma Lindsey Russell,701.0,959.0322500000001,964.5067300000001,977.32898,1175.63208
Euan Stainbank,1364.0,1380.4592,1478.6265799999999,1524.50554,1652.32424
Hunter Thomson,346.0,369.14575,377.85515,408.23116,0.0
Richard Wilson,108.0,111.0861,138.58292,0.0,0.0
