Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Susan Dubois,740.0,741.1134199999999,750.6268199999998,822.74942,0.0
Alastair Forsyth,792.0,798.2033399999999,824.84086,868.52438,1624.38042
Gordon Lang,690.0,838.7211,881.01914,894.85418,904.01324
Anne Stirling,1059.0,1059.0,904.0,904.0,904.0
Iain Walker Taylor,1075.0,904.0,904.0,904.0,904.0
Kathryn Louise Vincent,159.0,160.74966,186.21630000000002,0.0,0.0
