Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Fulton James Macgregor,765.0,777.60768,810.1584100000002,841.10579,947.4438600000001
Julie Mcanulty,725.0,752.18531,818.1411500000002,840.0824400000001,1038.19265
Michael Mcpake,1599.0,969.0,969.0,969.0,969.0
Martin Mcwilliams,496.0,540.12688,651.37249,768.02514,0.0
William Millar,289.0,291.36394,313.51393,0.0,0.0
Bill Shields,967.0,1467.7612900000001,969.0,969.0,969.0
