Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Paul Cassidy,1175.0,1175.0,1016.0,1016.0,1016.0,1016.0
James Daisley,1206.0,1016.0,1016.0,1016.0,1016.0,1016.0
Lisa Dallas,507.0,510.15079999999995,540.59555,632.82533,727.66589,0.0
Alasdair Higgins,251.0,259.82223999999997,306.77481000000006,0.0,0.0,0.0
Innes Nelson,606.0,755.663,774.8770200000001,815.7859000000001,925.96703,1057.56923
Paul Travers,316.0,326.55518,343.87486,411.97384,0.0,0.0
