Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
John Anderson,1721.0,1132.0,1132.0,1132.0,1132.0,1132.0
Gerry Convery,1598.0,1598.0,1132.0,1132.0,1132.0,1132.0
Susan Kerr,581.0,613.5128,1011.85206,1044.03586,1107.81224,1306.21137
Duncan Mclean,306.0,795.06096,804.39248,826.3981,860.42763,0.0
Isabel Perratt,223.0,231.89824,236.564,254.17394000000002,0.0,0.0
Alasdair Sutherland,95.0,105.95168,114.99159,0.0,0.0,0.0
