Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Jack Black,222.0,260.17389,307.68748,0.0,0.0,0.0
Martin Earl,1285.0,1061.0,1061.0,1061.0,1061.0,1061.0
Alycia Hayes,1008.0,1027.1741,1054.09151,1109.6235700000002,1061.0,1061.0
Gerry Mcgarvey,672.0,690.3025499999999,732.54098,804.12803,808.05592,0.0
Galen Milne,153.0,199.88939,0.0,0.0,0.0,0.0
Fergus Wood,903.0,925.6602999999998,947.3208099999998,984.28408,1023.56345,1283.2003
