Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Oyebola Ajala,574.0,575.8377499999999,600.4523399999999,606.1287199999999,639.738
Gerry Brennan,1646.0,1041.0,1041.0,1041.0,1041.0
Andrew Duffy-Lawson,1427.0,1427.0,1041.0,1041.0,1041.0
Shahid Farooq,262.0,288.09605,294.31732,346.90459,0.0
Ayeshah Khan,513.0,540.56625,839.7281899999999,912.63264,1047.53488
Anne Thomas,780.0,1282.0733,1282.0733,1041.0,1041.0
