Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Ian Campbell,1927.0,1061.0,1061.0,1061.0,1061.0
Kirsty Gowans,734.0,757.8182,791.2675999999999,822.2109999999999,0.0
Xander Mcdade,449.0,716.3930000000001,770.2798,953.4960000000001,1024.237
Mary Mcdougall,168.0,200.80620000000002,0.0,0.0,0.0
Kenneth Robertson Spittal,148.0,332.7034,385.3878,0.0,0.0
Mike Williamson,815.0,843.7616,877.1097999999998,911.6038000000001,1578.94
