Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Ed Archer,729.0,734.4108,836.25842,873.7995,933.3051800000001,1405.54454
Catherine Mcclymont,1253.0,1140.0,1140.0,1140.0,1140.0,1140.0
Gordon Muir,418.0,510.79522000000003,0.0,0.0,0.0,0.0
Patrick Ross-Taylor,813.0,815.43486,864.09214,904.5430399999999,927.44028,0.0
Vivienne Shaw,826.0,829.6071999999999,886.0680800000001,1318.1422200000002,1140.0,1140.0
George Sutherland,520.0,522.3446799999999,551.67332,0.0,0.0,0.0
