Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Ralph Barker,727.0,794.0,824.0,875.45876,877.15958,1120.3538800000001
Bev Gauld,936.0,981.0,1013.0,1069.9919599999998,1051.0,1051.0
Ian Donald Mcallan,745.0,783.0,810.0,849.83904,863.85537,0.0
John Mclatchie,692.0,713.0,0.0,0.0,0.0,0.0
Janet Moxley,268.0,0.0,0.0,0.0,0.0,0.0
Hamish Stewart,832.0,882.0,1453.0,1051.0,1051.0,1051.0
