Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Phil Fairlie,714.0,714.0,645.0,645.0,645.0,645.0
John Short,133.0,139.17708,143.71868999999998,0.0,0.0,0.0
Derek Stewart,846.0,645.0,645.0,645.0,645.0,645.0
Mike Watson,428.0,443.44269999999995,444.69889,464.56057,550.63114,687.36555
Graham Watt,183.0,321.98429999999996,324.68994,356.40794,0.0,0.0
Jo Wilkinson,273.0,281.79046,337.83586,393.38457000000005,438.28471,0.0
