Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Sandy Duncan,1165.0,851.0,851.0,851.0,851.0
Jayne James Duff,542.0,556.55408,569.8235999999999,0.0,0.0
Colin Graham Mair,432.0,658.3968,667.66632,742.1348,0.0
Alisan Keith Norrie,564.0,590.41296,609.952,808.80336,1016.95664
Norman Alexander Ogston,72.0,74.96472,0.0,0.0,0.0
Anne Robertson,627.0,652.6043999999999,664.68248,842.10816,999.0046400000001
