Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Tom Conn,1292.0,1453.0213400000002,1478.74534,1483.23776,1627.98466
Martyn Day,1827.0,1827.0,1592.0,1592.0,1592.0
Cherie Finlay,280.0,396.70354000000003,413.55276000000003,423.76865000000004,0.0
Tom Kerr,2112.0,1592.0,1592.0,1592.0,1592.0
David Tait,829.0,920.34391,1101.44087,1106.94432,1186.95686
Ernest Wilson,25.0,30.170409999999997,30.556269999999998,0.0,0.0
