Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Pam Armstrong,968.0,708.0,708.0,708.0,708.0
Ian Bryson,169.0,170.07436,171.09028,176.35887000000002,0.0
Colin Jackson,599.0,617.26412,651.0285200000001,675.4176,782.88073
Agnes Mcauley,231.0,450.43803,452.52963,509.05116,516.11092
Michael Mccormick,753.0,753.0,708.0,708.0,708.0
Jim Mceleny,108.0,115.78911000000001,117.82095000000001,0.0,0.0
