Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Pat Brown,730.0,734.5894900000001,750.4526499999998,801.66182,912.1947299999999
Peter Convery,1289.0,1173.0,1173.0,1173.0,1173.0
Elaine Mcbean Little,551.0,553.0697700000001,557.15721,0.0,0.0
Nan Mcfarlane,1026.0,1033.1992,1043.8070799999998,1495.3980700000002,1173.0
Bill Mcintosh,1035.0,1130.65937,1137.6177500000003,1160.34222,1207.64994
Philip Saxton,1233.0,1233.0,1173.0,1173.0,1173.0
