Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
John Bell,790.0,812.43643,832.9522100000002,950.8836799999999,869.0,869.0
Ian Borthwick,488.0,501.6681699999999,540.92606,680.0523,708.0292999999999,0.0
Elaine Dinwoodie,1171.0,869.0,869.0,869.0,869.0,869.0
Drew Filson,427.0,465.4256099999999,491.19928000000004,0.0,0.0,0.0
Irene Grant,178.0,181.86835000000002,0.0,0.0,0.0,0.0
Moira Pirie,421.0,590.4337299999999,613.9810699999999,719.00181,734.63413,984.98023
