Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Lynda Davis,50.0,63.77417000000001,64.7099,0.0,0.0
Michelle Frampton,1339.0,991.0,991.0,991.0,991.0
David Illingworth,1106.0,1106.0,991.0,991.0,991.0
Tina Jane Ng-A-Mann,347.0,397.93844000000007,404.69649000000004,424.21858999999995,0.0
Frank Smith,806.0,817.43516,916.72651,933.2735299999999,1035.52609
Paul Vallot,312.0,503.27903999999995,505.15049999999997,521.60819,683.39396
