Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Ron Ferguson,558.0,583.0,0.0,0.0,0.0,0.0
Derek Louden,831.0,847.0,870.0,873.7763,872.0,872.0
Alasdair Rhind,569.0,587.0,722.0,735.69767,736.25999,0.0
Fiona Robertson,708.0,751.0,903.0,872.0,872.0,872.0
Sandra Skinner,139.0,0.0,0.0,0.0,0.0,0.0
Jamie Stone,679.0,696.0,851.0,860.16611,860.65356,1342.17613
