Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Kevin Docherty,1159.0,1159.0,974.0,974.0,974.0
Mary Gourlay,374.0,380.25184,530.45426,648.68894,708.77446
Lesley Mitchell,1254.0,974.0,974.0,974.0,974.0
Gary Robinson,613.0,868.87888,876.06178,885.28506,1038.32548
Laraine Shields,240.0,240.22328,244.21378,0.0,0.0
Robert Slavin,254.0,262.03808,268.1036399999999,287.5825,0.0
